person_age,person_income,person_emp_length,loan_amnt,loan_int_rate,loan_percent_income,cb_person_cred_hist_length,cb_person_default_on_file,person_home_ownership,loan_intent,loan_grade,default_probability,default_flag,loan_id,risk_tier
24,100000,8.0,10000,6.54,0.1,3,0,0,2,0,0.018166251927242385,0,LN14089,Low
24,54000,3.0,4025,6.76,0.07,2,0,3,1,0,0.021459705784699943,0,LN11051,Low
33,100000,3.0,15000,10.0,0.15,7,0,0,4,1,0.020140633043321823,0,LN26305,Low
22,49000,1.0,8000,6.91,0.16,2,0,3,1,0,0.037997008513551984,1,LN09027,Low
29,60000,0.0,6000,15.96,0.1,7,1,3,1,2,0.2069492674183954,0,LN21779,Low
21,36000,3.0,5000,12.99,0.14,4,0,3,0,2,0.14635784876132485,0,LN16925,Low
23,70000,3.0,6600,12.84,0.09,3,1,3,5,2,0.024886148920084256,0,LN07421,Low
29,52044,12.0,8875,7.9,0.17,7,0,0,1,0,0.0299656732888072,1,LN22826,Low
24,63000,0.0,15000,13.47,0.24,4,0,0,3,2,0.10090050563257552,0,LN09668,Low
30,60000,14.0,18500,12.99,0.31,5,0,3,3,2,0.9205773062363528,1,LN18537,High
29,40000,1.0,10000,13.16,0.25,7,0,3,2,2,0.12931867389078702,1,LN24238,Low
24,72000,8.0,16000,13.06,0.22,4,0,3,0,2,0.07058030960065624,0,LN17234,Low
24,66300,4.0,30000,15.31,0.38,3,0,3,3,3,0.9330373892365911,1,LN16671,High
25,49000,4.0,2500,6.76,0.05,4,0,2,2,0,0.04111583120529953,0,LN06349,Low
28,90000,13.0,1800,7.51,0.02,5,0,0,2,0,0.03484008359519305,0,LN25689,Low
33,56400,3.0,8500,12.42,0.15,6,0,0,1,1,0.28260128423593356,1,LN23416,Low
31,29000,7.0,13250,17.58,0.46,6,0,3,2,3,0.9368907597271727,1,LN19210,High
30,24000,4.0,7000,6.62,0.29,9,0,0,3,0,0.0483693479058361,0,LN28812,Low
28,82000,8.0,18000,7.66,0.22,9,0,0,1,0,0.02526605825124548,0,LN25254,Low
23,143000,2.0,16000,6.03,0.11,2,0,3,3,0,0.02301843610516856,0,LN15871,Low
37,65000,2.0,10000,5.42,0.15,14,0,3,0,0,0.019973012799782214,0,LN31053,Low
23,38004,2.0,4500,7.88,0.12,3,0,3,1,0,0.022802169342292806,0,LN16700,Low
37,24000,2.0,5000,14.65,0.21,14,0,3,5,2,0.0975386023804639,0,LN30667,Low
32,48000,1.0,8000,14.42,0.17,8,1,3,2,3,0.920123813704159,1,LN23110,High
26,53000,10.0,12000,5.99,0.23,4,0,0,5,0,0.019846543633899663,0,LN07419,Low
28,60372,4.0,18000,14.65,0.3,5,1,3,0,2,0.3889330748418321,0,LN18568,Medium
26,33996,2.0,10800,11.12,0.32,3,0,3,4,1,0.9411497904961769,1,LN03438,High
22,62000,6.0,10000,7.49,0.16,4,0,3,0,0,0.034724177110601676,0,LN11490,Low
48,39915,15.0,20000,7.49,0.5,12,0,3,5,0,0.8695395268451258,1,LN29301,High
30,46000,14.0,6000,12.68,0.13,6,0,2,4,2,0.1086738802306965,0,LN21248,Low
29,9600,1.0,2600,12.69,0.27,7,0,3,0,1,0.938353958913083,1,LN27886,High
22,41000,3.0,15000,12.73,0.37,3,0,3,0,2,0.9377873379780951,1,LN14730,High
26,56700,3.0,6000,9.63,0.11,4,0,0,0,0,0.08942030373527114,0,LN08263,Low
30,103500,14.0,24150,14.61,0.23,9,0,0,5,3,0.056026656438782886,0,LN26486,Low
37,90000,11.0,22000,8.88,0.24,12,0,0,0,1,0.02834444526844998,0,LN31371,Low
24,57996,4.0,5000,13.24,0.09,4,0,3,2,3,0.6115425437934592,0,LN05447,High
29,72000,3.0,9500,11.26,0.13,7,0,3,3,1,0.04790798088888032,0,LN23766,Low
26,70000,6.0,15000,16.35,0.21,3,1,3,5,4,0.061419849344443,0,LN15454,Low
26,121000,2.0,2500,7.66,0.02,4,0,3,1,0,0.026131525610551178,0,LN02422,Low
29,33000,5.0,8000,5.79,0.24,8,0,3,2,0,0.177351993971778,1,LN22979,Low
23,31200,6.0,8000,11.49,0.26,4,0,3,5,1,0.02233413573689295,0,LN08683,Low
23,37700,4.0,8000,15.62,0.21,3,1,0,1,3,0.38494425681866234,0,LN03601,Medium
37,39600,17.0,6000,7.49,0.15,17,0,0,2,0,0.028906724391039796,0,LN29825,Low
21,39996,6.0,13000,13.48,0.33,2,0,0,1,2,0.17959674627552058,0,LN04014,Low
25,110000,4.0,7000,9.88,0.06,2,0,0,5,1,0.018435934930325398,0,LN14634,Low
24,425000,8.0,10000,7.88,0.02,2,0,0,1,0,0.02738952472723088,0,LN15912,Low
41,28800,0.0,9600,13.49,0.33,16,0,3,3,2,0.928366234164938,1,LN30816,High
25,48000,2.0,6000,12.99,0.13,3,1,3,3,2,0.03434359974551151,0,LN06559,Low
24,66000,8.0,15000,6.54,0.23,4,0,0,3,0,0.06768847649406094,0,LN10258,Low
25,90000,9.0,6000,7.49,0.07,4,0,0,3,0,0.018717816626175582,0,LN13315,Low
25,34980,1.0,6000,11.48,0.17,2,0,0,5,1,0.028806626002123834,0,LN02828,Low
28,138000,11.0,5000,6.62,0.04,5,0,0,3,0,0.018718267030214883,0,LN27394,Low
30,52000,7.0,5500,14.96,0.11,10,1,0,4,3,0.12045809626988478,0,LN22110,Low
21,37500,5.0,12000,5.79,0.32,2,0,0,4,0,0.04783733213027088,0,LN03584,Low
25,34000,6.0,5000,7.49,0.15,2,0,3,5,0,0.024683581421574396,0,LN04805,Low
26,62361,6.0,21650,12.69,0.35,4,0,0,4,1,0.06979959854529956,0,LN09533,Low
22,62400,3.0,24000,14.84,0.38,2,0,3,1,3,0.9001733637879016,1,LN00418,High
29,300000,5.0,4800,10.99,0.02,6,0,3,4,1,0.030188792253630182,0,LN20547,Low
30,39000,1.0,2300,8.59,0.06,8,0,3,3,0,0.03831366513928918,0,LN19114,Low
37,30000,15.0,8000,7.49,0.27,17,0,0,2,0,0.051885464601003566,0,LN29526,Low
22,24000,3.0,2500,10.59,0.1,2,0,2,5,1,0.020166832379270916,0,LN17404,Low
23,48000,3.0,6000,11.89,0.13,3,0,3,1,1,0.052362417703323554,0,LN06574,Low
25,57996,4.0,9000,11.83,0.16,4,0,3,0,1,0.04509580584682817,0,LN05118,Low
24,60000,0.0,15000,11.89,0.25,2,0,0,4,1,0.08741058140079737,0,LN09219,Low
22,36000,6.0,1000,9.99,0.03,3,0,0,3,1,0.05417787708350072,0,LN03192,Low
33,92259,2.0,11500,10.0,0.12,7,0,3,1,1,0.021744192791391507,0,LN25015,Low
22,57200,7.0,7500,7.51,0.13,3,0,0,0,0,0.03513168007661361,0,LN08361,Low
25,100000,7.0,9000,11.34,0.09,4,1,3,3,2,0.05920995486567366,0,LN05212,Low
23,40992,7.0,5000,10.99,0.12,2,0,3,1,1,0.208009517702665,0,LN04947,Low
26,51840,9.0,9000,8.0,0.17,4,0,3,1,0,0.04769588453028756,0,LN09943,Low
23,45000,0.0,1500,7.51,0.03,4,0,3,1,0,0.028115956401957697,0,LN01619,Low
23,22800,5.0,1775,6.99,0.08,4,0,3,1,0,0.048812093268646654,0,LN01690,Low
31,130000,15.0,1600,13.99,0.01,6,1,0,3,2,0.06561094422931453,0,LN27261,Low
64,24000,1.0,3000,6.99,0.13,21,0,3,3,0,0.043399812204181716,0,LN32486,Low
28,32000,5.0,5000,6.99,0.16,7,0,3,3,0,0.03934354715654518,0,LN20680,Low
32,31000,0.0,5000,11.49,0.16,8,0,3,1,1,0.05833845290303624,1,LN27977,Low
31,28000,1.0,3600,16.49,0.13,7,0,3,2,3,0.9386057533537701,1,LN19812,High
22,34500,3.0,12000,14.84,0.35,2,1,3,1,3,0.9062471251536285,1,LN12265,High
27,120000,7.0,3775,7.49,0.03,6,0,0,1,0,0.019270041076644154,0,LN27080,Low
21,24000,5.0,13000,12.87,0.54,2,0,3,0,2,0.939387435588617,1,LN02243,High
21,24996,0.0,5000,15.31,0.2,3,0,3,0,3,0.8828922340225223,1,LN09263,High
36,185000,20.0,6000,10.0,0.03,15,0,0,5,1,0.022505326103456607,0,LN31874,Low
22,31200,5.0,10000,12.73,0.32,4,0,3,4,2,0.9368597137124279,1,LN10514,High
23,105000,5.0,15000,16.82,0.14,4,1,0,1,4,0.18740455344920778,0,LN14367,Low
35,56472,5.0,11300,14.42,0.2,7,0,3,2,3,0.6598496992695896,0,LN24960,High
36,76800,18.0,6200,5.99,0.08,17,0,0,4,0,0.022422354923506038,0,LN31109,Low
23,33600,4.0,4000,5.79,0.12,4,0,2,5,0,0.018717816626175582,0,LN13663,Low
27,75000,0.0,4200,9.32,0.06,8,0,0,1,0,0.060400290765161145,0,LN24757,Low
24,154000,8.0,6000,5.79,0.04,4,0,0,0,0,0.018166251927242385,0,LN15683,Low
23,25000,0.0,5800,9.91,0.23,4,0,3,3,1,0.03728738082084936,0,LN06057,Low
23,180000,2.0,5000,9.33,0.03,2,0,0,5,1,0.019911344673554123,0,LN16992,Low
43,60000,5.0,2000,12.53,0.03,17,0,3,0,1,0.09427330222247833,0,LN29523,Low
25,47000,3.0,12000,10.37,0.26,2,0,3,3,1,0.03045385901080386,0,LN12501,Low
26,30000,3.0,7500,11.14,0.25,3,0,2,1,1,0.24775150991061476,0,LN14427,Low
23,86748,2.0,10000,8.49,0.12,4,0,0,4,0,0.026566749419932617,0,LN13002,Low
21,14400,0.0,3000,10.99,0.21,4,0,2,2,1,0.9331381178754258,1,LN00190,High
24,12960,1.0,3650,9.91,0.28,3,0,0,2,1,0.7974378439917545,1,LN00111,High
23,44340,0.0,3000,12.98,0.07,3,1,2,5,2,0.044520289081327,0,LN05208,Low
25,30500,5.0,6400,11.49,0.21,4,0,3,3,1,0.25071067891034565,0,LN07538,Low
27,55512,11.0,4200,14.26,0.08,8,1,3,3,2,0.05807659024299338,1,LN24292,Low
23,84000,0.0,15000,11.34,0.18,3,0,3,3,2,0.03122430021627277,0,LN15599,Low
25,158000,10.0,20000,14.26,0.13,2,1,0,5,2,0.024766275437567525,0,LN15725,Low
26,200000,10.0,12000,11.71,0.06,2,0,0,2,1,0.05385432048837798,0,LN15846,Low
24,55000,8.0,6000,5.42,0.11,3,0,0,2,0,0.02476163793159446,0,LN07944,Low
24,39000,8.0,1500,15.62,0.04,3,1,3,3,3,0.23798736241488191,0,LN16289,Low
22,91000,2.0,8000,11.86,0.09,3,0,3,4,1,0.027038125665873797,0,LN09488,Low
23,36000,3.0,15000,13.49,0.42,3,1,3,5,2,0.935158688632165,1,LN14652,High
26,156000,5.0,7000,9.91,0.04,4,0,0,4,1,0.02596823059076646,0,LN15709,Low
54,39000,4.0,20000,10.71,0.51,19,0,0,4,1,0.10377817271854399,0,LN32370,Low
23,13200,2.0,1400,9.25,0.11,4,0,0,1,1,0.13686528546256146,0,LN00148,Low
45,100000,3.0,10000,16.0,0.1,13,1,0,0,4,0.8248499320937014,1,LN31611,High
26,30000,0.0,6000,15.31,0.2,2,1,3,0,3,0.9082006043217032,1,LN06264,High
27,78000,3.0,12000,15.58,0.15,7,0,2,3,3,0.58781878513641,0,LN24920,Medium
24,100000,7.0,10300,15.99,0.1,4,1,0,1,3,0.2521875301254495,0,LN14054,Low
24,54870,3.0,1000,8.59,0.02,2,0,2,5,0,0.023017831234722116,0,LN07754,Low
22,71201,3.0,12000,11.71,0.17,4,0,0,3,1,0.17278601061339005,0,LN11043,Low
22,45630,0.0,2500,18.64,0.05,4,1,3,5,4,0.8533430589913045,1,LN17021,High
24,63000,8.0,12000,10.65,0.19,3,0,3,5,1,0.0184363853343647,0,LN12677,Low
29,55000,3.0,1200,9.99,0.02,9,0,3,0,1,0.03730044274047833,0,LN28495,Low
23,102000,5.0,35000,7.9,0.34,3,0,0,4,0,0.034357869347637564,0,LN14222,Low
37,79600,5.0,5500,7.88,0.07,11,0,3,1,0,0.03553953674092671,0,LN30142,Low
31,72000,7.0,5000,6.92,0.07,10,0,0,5,0,0.019049024932251434,0,LN24379,Low
24,64656,8.0,14500,10.99,0.22,4,0,0,1,1,0.06382087576814904,0,LN09808,Low
21,50000,5.0,6000,10.75,0.12,2,0,3,3,1,0.03685532393909418,0,LN06610,Low
35,83004,6.0,15000,7.49,0.18,7,0,0,2,0,0.019912893605896057,0,LN25315,Low
26,72000,0.0,9000,10.74,0.13,2,0,3,0,1,0.02268922683768933,0,LN05169,Low
32,150000,0.0,24000,17.04,0.16,9,1,0,4,4,0.22683356486025832,0,LN27594,Low
29,24000,4.0,7750,13.85,0.32,8,0,3,5,2,0.8998292747115159,1,LN22805,High
23,60000,5.0,5000,16.49,0.08,2,1,3,5,3,0.06144320310450108,0,LN05475,Low
24,35000,9.0,1500,7.49,0.04,3,0,3,1,0,0.026121259623087218,0,LN17180,Low
28,78000,11.0,12000,16.95,0.15,7,1,0,0,4,0.9009303288093188,1,LN25828,High
21,24996,5.0,6500,11.34,0.26,4,1,2,3,2,0.05560330844984172,0,LN01134,Low
33,93000,0.0,13000,7.51,0.14,6,0,0,0,0,0.019551988084970037,0,LN25946,Low
25,135000,0.0,16000,15.31,0.12,3,1,0,5,3,0.035187268725731774,0,LN15441,Low
25,52000,9.0,16000,13.98,0.31,3,0,3,1,2,0.9333070774757269,1,LN01278,High
34,106000,6.0,7200,7.29,0.07,8,0,0,2,0,0.02082322462363725,0,LN26568,Low
37,74568,0.0,6000,14.26,0.08,16,1,3,4,2,0.06360445284680231,0,LN31961,Low
23,49000,7.0,4000,13.99,0.08,4,0,0,5,2,0.04535091731281821,0,LN06330,Low
35,54000,4.0,17250,19.42,0.32,10,0,3,0,4,0.9338437244888387,1,LN18642,High
23,65000,7.0,10500,6.03,0.16,4,0,0,1,0,0.020165534054647143,0,LN09834,Low
23,108000,5.0,10000,15.31,0.09,2,1,0,0,3,0.8316728180661844,1,LN14924,High
42,160000,6.0,6000,10.65,0.04,17,0,3,5,1,0.018742223032514733,0,LN30311,Low
32,175000,17.0,24000,10.99,0.14,7,0,0,2,1,0.07042783066121044,0,LN27721,Low
28,62000,4.0,7200,12.99,0.12,9,1,3,4,2,0.04339585168040894,0,LN22530,Low
23,60000,0.0,11200,10.78,0.19,3,0,3,1,2,0.027436015077386355,0,LN11998,Low
26,37500,1.0,10000,8.94,0.27,3,0,3,0,0,0.03494712258859942,0,LN10667,Low
24,96000,1.0,4800,11.99,0.05,3,0,0,2,1,0.03829773248327119,0,LN13765,Low
25,36000,0.0,14500,14.54,0.4,2,1,3,5,3,0.9278779327522256,1,LN14352,High
28,52000,6.0,14000,12.42,0.27,10,0,2,2,1,0.2766447217098721,0,LN22042,Low
26,100000,6.0,8000,6.54,0.08,3,0,3,3,0,0.023024414075582072,0,LN09511,Low
22,29244,0.0,3000,13.3,0.1,2,1,3,0,3,0.736742903937368,1,LN02589,High
22,45000,4.0,5000,13.48,0.11,4,1,0,4,2,0.05941995488143761,0,LN05495,Low
25,28128,2.0,7500,15.33,0.27,3,0,3,5,3,0.8695711013039844,1,LN16752,High
24,26000,6.0,10000,10.99,0.38,4,0,3,4,1,0.9377254903690654,1,LN10403,High
23,120000,7.0,3600,10.59,0.03,4,0,2,5,1,0.019012356439637043,0,LN14962,Low
25,100000,2.0,21000,16.49,0.21,3,1,3,2,3,0.9143965387656919,1,LN17673,High
26,165000,10.0,20000,13.22,0.12,2,1,0,1,2,0.043367978350975965,0,LN16307,Low
27,55000,0.0,16000,11.12,0.29,9,0,3,5,1,0.028586659270348702,0,LN18727,Low
27,15600,11.0,2800,10.65,0.18,7,0,3,3,1,0.9215660073257723,1,LN28232,High
23,75000,1.0,6000,6.03,0.08,4,0,3,4,0,0.02787978984464511,0,LN06886,Low
28,19200,0.0,9250,14.22,0.48,9,0,3,3,2,0.9280900107072029,1,LN23707,High
32,31000,16.0,3000,7.51,0.1,7,0,0,0,0,0.049841253446103496,1,LN19931,Low
23,44004,0.0,12000,16.0,0.27,2,0,3,5,4,0.9099777250607722,1,LN02719,High
27,108928,9.0,17600,7.88,0.16,8,0,0,1,0,0.018717816626175582,0,LN26633,Low
24,120000,8.0,20000,12.99,0.17,2,1,0,4,2,0.02443431404301924,0,LN14961,Low
46,63000,18.0,10000,10.51,0.16,11,0,3,2,1,0.05121649832002895,0,LN31046,Low
23,180000,2.0,5000,9.33,0.03,4,0,0,5,1,0.0192827149297236,0,LN15821,Low
23,75000,6.0,5000,6.03,0.07,4,0,0,1,0,0.020806733854537376,0,LN11497,Low
29,30000,1.0,3500,11.86,0.12,8,0,3,4,1,0.4933926153103841,0,LN19745,Medium
23,72000,5.0,16000,7.4,0.22,3,0,0,3,0,0.02686121063239036,0,LN11210,Low
22,58200,1.0,10000,12.53,0.17,2,0,0,1,2,0.10067033254621198,0,LN08535,Low
22,15000,3.0,6000,14.59,0.4,4,0,3,1,3,0.9197968691256327,1,LN06105,High
24,89000,7.0,15000,17.58,0.17,4,0,2,2,3,0.4141262263132503,0,LN13142,Medium
22,31215,4.0,14000,9.91,0.45,3,0,2,1,1,0.417807165971539,0,LN02315,Medium
22,74000,1.0,25000,14.38,0.34,3,1,0,5,4,0.1677315070013664,1,LN12371,Low
27,146000,5.0,2500,8.49,0.02,9,0,0,5,0,0.01926989704162377,0,LN28508,Low
30,36000,5.0,4800,7.49,0.13,6,0,2,5,0,0.01960124938272001,0,LN25604,Low
25,45000,4.0,10400,14.27,0.23,2,1,0,5,2,0.11841771215147355,0,LN05265,Low
23,76500,3.0,18000,10.65,0.24,4,0,3,0,1,0.022333714007439567,1,LN01047,Low
30,26000,3.0,9250,10.99,0.36,5,0,3,1,1,0.9402532122452545,1,LN23711,High
33,49896,8.0,7000,7.49,0.14,9,0,3,3,0,0.03125343062217541,0,LN22436,Low
22,60000,6.0,16800,11.99,0.28,3,0,0,1,1,0.07291074373347022,0,LN08762,Low
25,108000,5.0,10000,7.88,0.09,3,0,0,5,0,0.018435934930325398,0,LN14493,Low
37,66560,11.0,7200,10.0,0.11,15,0,3,0,1,0.036039993163855435,0,LN30481,Low
29,14400,2.0,1400,11.49,0.1,6,0,3,5,1,0.19672710947121022,0,LN18828,Low
35,85000,0.0,20000,12.21,0.24,10,0,0,1,1,0.05429375524081762,0,LN25519,Low
28,110000,12.0,5000,9.63,0.05,9,0,0,4,0,0.030643243122607102,0,LN26735,Low
24,90000,0.0,10000,7.49,0.11,2,0,3,0,0,0.018166251927242385,0,LN11829,Low
29,70000,11.0,6000,14.27,0.09,7,1,0,1,2,0.12738956380536437,0,LN24096,Low
21,102000,5.0,10000,15.31,0.1,3,1,3,1,3,0.06684551915103672,0,LN04579,Low
23,184000,5.0,2500,11.83,0.01,2,0,2,1,1,0.10499450780250193,0,LN00236,Low
36,45000,4.0,20000,11.36,0.44,14,0,3,3,1,0.9402840138395394,1,LN29303,High
22,80000,4.0,7000,7.51,0.09,2,0,3,4,0,0.06483827818609378,0,LN07182,Low
21,42000,5.0,5000,9.32,0.12,4,0,3,1,0,0.08010224632004759,0,LN04978,Low
25,50400,0.0,6000,14.59,0.12,2,0,2,2,3,0.7578765406470085,0,LN06956,High
22,70550,4.0,12000,15.68,0.14,3,0,3,3,4,0.7909196931067889,1,LN13114,High
31,56000,4.0,8000,8.59,0.14,5,0,0,1,0,0.0892089080997278,0,LN22603,Low
31,32000,0.0,4500,11.14,0.14,9,0,3,2,1,0.23545825042400584,1,LN20370,Low
25,75600,2.0,14500,9.63,0.19,3,0,0,0,0,0.07237726192989336,0,LN16692,Low
27,39996,1.0,8000,12.53,0.2,5,0,2,2,1,0.16617357178744663,0,LN28015,Low
32,49000,9.0,8275,7.49,0.17,6,0,0,0,0,0.03639379843516236,0,LN21601,Low
26,108000,4.0,9000,5.79,0.08,2,0,0,4,0,0.020141289337764167,0,LN14489,Low
27,68000,4.0,30000,15.99,0.44,7,0,0,2,3,0.7560228160895743,0,LN23947,High
46,30000,13.0,3050,7.88,0.1,14,0,0,5,0,0.027619597483233282,0,LN29537,Low
41,28800,2.0,1000,13.48,0.03,13,0,3,1,2,0.2656900370249547,0,LN29420,Low
30,49000,1.0,4800,13.79,0.1,9,1,3,1,2,0.052627893066779,0,LN20512,Low
25,74004,2.0,20000,15.95,0.27,3,0,3,5,4,0.9134738620743899,1,LN16871,High
38,55000,16.0,6000,5.42,0.11,14,0,0,4,0,0.022304231966405696,0,LN30440,Low
24,56000,2.0,8000,7.51,0.14,3,0,3,3,0,0.02476163793159446,0,LN09040,Low
22,50000,0.0,12800,5.79,0.26,3,0,0,1,0,0.03093639584399563,0,LN17044,Low
27,43200,4.0,4200,10.74,0.1,6,0,3,3,1,0.0541918107331805,0,LN24266,Low
24,50000,3.0,3000,13.48,0.06,2,0,3,3,2,0.09415075421346215,1,LN02826,Low
30,64300,4.0,14000,15.33,0.22,10,1,0,2,3,0.3780042165613208,0,LN23571,Medium
40,32878,6.0,13775,12.98,0.42,11,0,3,2,2,0.9378086143496738,1,LN32070,High
49,103000,14.0,12600,9.32,0.12,11,0,0,0,0,0.039452765646562714,0,LN31544,Low
23,22800,3.0,4800,5.79,0.21,2,0,0,4,0,0.04824929862140321,0,LN00845,Low
26,85000,8.0,15000,7.88,0.18,4,0,0,3,0,0.022088335528530467,0,LN12863,Low
35,80000,5.0,7000,7.29,0.09,8,0,3,1,0,0.027882783446194288,0,LN22044,Low
34,30000,5.0,4200,5.79,0.14,5,0,3,5,0,0.023432301898550768,0,LN24242,Low
27,30000,5.0,4975,10.37,0.17,10,0,3,4,1,0.05979894367595945,0,LN20642,Low
24,40000,3.0,7000,7.88,0.17,4,0,3,5,0,0.019859407641913986,0,LN07809,Low
28,200000,1.0,24250,12.53,0.12,5,0,3,3,1,0.13638922816463211,0,LN18028,Low
36,52500,4.0,2250,5.42,0.04,14,0,3,2,0,0.03137113412946916,0,LN29535,Low
24,36000,5.0,3525,14.59,0.1,3,1,3,5,3,0.08281135867845123,0,LN03263,Low
23,57000,1.0,9000,7.14,0.16,2,0,3,4,0,0.022421682210721255,0,LN05110,Low
40,80000,0.0,6000,8.94,0.07,11,0,3,4,0,0.034993584045786195,0,LN32059,Low
22,58800,4.0,23500,15.33,0.4,2,0,0,4,3,0.5621647370871408,1,LN09823,Medium
40,71000,5.0,7000,15.38,0.1,12,1,0,1,4,0.26877777433428146,0,LN30960,Low
40,55000,2.0,8000,11.36,0.15,17,0,2,2,1,0.21207177327733215,0,LN30466,Low
27,258000,11.0,35000,18.64,0.14,7,1,3,1,4,0.3311856805058238,1,LN17913,Medium
25,75000,4.0,7000,7.49,0.09,2,0,3,3,0,0.0302286525504958,0,LN07169,Low
21,26004,5.0,7500,7.49,0.29,2,0,2,5,0,0.023051189155140223,0,LN01366,Low
22,95000,4.0,6400,7.9,0.07,4,0,0,1,0,0.02390450320928496,0,LN13620,Low
24,50000,8.0,15850,16.35,0.32,3,1,3,3,4,0.9360357463646691,1,LN15754,High
31,65000,15.0,30000,12.69,0.46,9,0,0,5,1,0.04412234106220899,0,LN23629,Low
24,56500,1.0,10000,10.99,0.18,4,0,3,2,1,0.03153932860981808,0,LN11324,Low
33,40000,3.0,9000,13.16,0.23,5,0,0,1,2,0.1500624230079434,0,LN20462,Low
22,45000,3.0,5800,7.88,0.13,3,0,3,3,0,0.025573703453374435,0,LN06069,Low
28,96000,13.0,15000,13.47,0.16,6,0,2,1,2,0.0808594174556093,0,LN26133,Low
27,65000,5.0,8750,9.63,0.13,5,0,3,3,1,0.08185058110307253,0,LN23552,Low
32,40100,3.0,7175,12.99,0.18,7,1,3,1,2,0.06345057026960828,0,LN22471,Low
36,23004,0.0,9450,10.37,0.41,13,0,3,4,1,0.932201683258023,1,LN30803,High
29,118400,11.0,35000,7.9,0.3,8,0,0,1,0,0.03720891811175347,0,LN26910,Low
35,52000,2.0,3000,11.48,0.06,7,0,3,3,1,0.03545762130487318,0,LN27985,Low
28,33400,12.0,16700,7.66,0.5,9,0,0,2,0,0.04969875926362186,0,LN19446,Low
26,120000,5.0,13000,10.99,0.11,2,0,0,1,1,0.024743826282822633,0,LN14965,Low
29,48880,3.0,14000,10.65,0.29,9,0,3,4,1,0.028323780162581514,0,LN26166,Low
27,45500,2.0,5000,11.71,0.11,5,0,3,1,1,0.04829417513102998,0,LN20816,Low
29,61848,13.0,5000,10.38,0.08,10,0,2,5,1,0.0201408231982567,0,LN23331,Low
27,50000,1.0,8000,13.98,0.16,9,0,3,1,2,0.212381125207625,0,LN23084,Low
22,46000,6.0,14000,8.49,0.3,4,0,3,1,0,0.07270419269420408,0,LN13859,Low
25,57000,2.0,9500,6.17,0.17,4,0,3,1,0,0.029232672465113376,0,LN10115,Low
29,135000,14.0,24000,5.99,0.18,10,0,0,3,0,0.020166232378846044,0,LN27348,Low
34,122400,5.0,6800,10.65,0.06,10,0,0,3,1,0.02560676671433455,0,LN27105,Low
27,64500,6.0,24000,11.83,0.37,5,0,0,5,1,0.04132757699184413,0,LN23577,Low
41,67500,3.0,7500,9.88,0.11,15,0,3,2,1,0.03185936649370425,0,LN30522,Low
27,24000,4.0,7000,10.75,0.29,10,0,3,0,1,0.04257648094862435,0,LN21829,Low
28,14400,0.0,3600,7.9,0.25,6,0,3,1,0,0.9228050961227665,1,LN19803,High
22,24000,0.0,3000,13.48,0.13,4,0,3,0,2,0.05860307775594311,1,LN12600,Low
28,54000,9.0,6000,5.42,0.11,5,0,3,5,0,0.018718267030214883,0,LN21747,Low
31,55560,11.0,6000,11.99,0.11,6,0,3,1,1,0.3210379131376884,0,LN21759,Medium
23,54660,6.0,17000,9.88,0.31,4,0,3,3,1,0.9173483313131229,1,LN01137,High
33,48000,5.0,9600,16.29,0.2,7,1,3,3,3,0.8052212415058229,0,LN23811,High
22,32644,6.0,13750,16.45,0.42,4,1,0,5,4,0.5437922232247973,1,LN03851,Medium
30,85000,4.0,10000,6.62,0.12,9,0,3,2,0,0.01959086127399857,0,LN24800,Low
22,60000,0.0,3700,10.37,0.06,4,0,3,1,1,0.028298319556015344,0,LN03621,Low
28,90000,7.0,12000,8.32,0.13,9,0,0,4,0,0.025379569849868288,0,LN28441,Low
37,46680,6.0,8000,15.21,0.17,15,0,0,5,3,0.08486827367483173,0,LN32262,Low
21,30000,2.0,5000,14.96,0.17,2,0,3,4,3,0.9311855303271651,1,LN04749,High
33,69000,5.0,20000,6.54,0.29,6,0,0,0,0,0.024993968522631468,0,LN24023,Low
22,150000,6.0,9500,12.87,0.06,4,1,0,3,2,0.029016962612501307,0,LN15657,Low
25,27000,9.0,6000,11.86,0.22,3,0,3,5,1,0.023366036487990894,0,LN06201,Low
26,74000,4.0,7500,10.08,0.1,4,0,0,1,1,0.05428712295386099,1,LN12364,Low
27,65000,8.0,5000,7.88,0.08,5,0,2,3,0,0.028426991478689833,0,LN23713,Low
26,84996,0.0,9000,11.26,0.11,2,0,3,3,1,0.03196657994651441,0,LN05194,Low
22,92000,6.0,20000,15.65,0.22,2,1,3,5,5,0.09515368964372851,0,LN00798,Low
33,45000,17.0,10800,7.51,0.24,8,0,0,2,0,0.025162875739937852,1,LN21969,Low
25,125000,1.0,14000,14.42,0.11,4,0,0,2,3,0.34831099859798287,0,LN15229,Medium
50,74400,5.0,7000,7.49,0.09,14,0,0,5,0,0.020166953985764086,0,LN31031,Low
24,102000,8.0,20000,10.25,0.2,3,0,0,5,1,0.018717816626175582,0,LN14243,Low
25,130000,9.0,21000,13.16,0.16,3,0,0,5,2,0.021050280871283508,0,LN15358,Low
36,84000,2.0,6000,12.69,0.07,13,0,0,4,1,0.045946287381032985,0,LN31254,Low
21,9600,4.0,2000,15.99,0.21,3,0,3,2,3,0.8522013246161605,1,LN15925,High
38,39000,1.0,5000,17.74,0.13,17,0,3,1,4,0.923008762479224,1,LN29995,High
