loan_id,person_age,person_income,person_home_ownership,person_emp_length,loan_intent,loan_grade,loan_amnt,loan_int_rate,loan_status,loan_percent_income,cb_person_default_on_file,cb_person_cred_hist_length,default_flag
LN27610,27,150000,MORTGAGE,11.0,VENTURE,B,8000,12.21,0,0.05,0,5,0
LN27611,28,150000,MORTGAGE,0.0,VENTURE,E,25000,15.25,0,0.17,1,8,0
LN27612,29,150000,MORTGAGE,2.0,HOMEIMPROVEMENT,B,16000,11.14,0,0.11,0,7,0
LN27613,30,37800,RENT,4.0,MEDICAL,B,15050,9.99,1,0.4,0,7,1
LN27614,30,150000,MORTGAGE,2.0,HOMEIMPROVEMENT,D,12000,11.86,0,0.08,1,8,0
LN27615,28,150000,MORTGAGE,6.0,VENTURE,A,10000,8.07,0,0.07,0,8,0
LN27616,30,150000,MORTGAGE,8.0,PERSONAL,A,5000,7.49,0,0.03,0,9,0
LN27617,31,29000,RENT,14.0,HOMEIMPROVEMENT,C,15075,13.48,1,0.52,0,10,1
LN27618,27,150792,MORTGAGE,11.0,PERSONAL,B,6000,11.71,0,0.04,0,9,0
LN27619,31,150996,MORTGAGE,13.0,VENTURE,A,10000,6.91,0,0.07,0,8,0
LN27620,31,151000,MORTGAGE,1.0,EDUCATION,C,21000,11.97,0,0.14,0,8,0
LN27621,30,151800,MORTGAGE,14.0,HOMEIMPROVEMENT,C,17525,12.72,0,0.12,1,7,0
LN27622,31,152000,MORTGAGE,15.0,PERSONAL,A,15000,8.49,0,0.1,0,7,0
LN27623,35,140004,MORTGAGE,6.0,PERSONAL,C,8400,12.98,1,0.06,1,9,1
LN27624,35,153000,MORTGAGE,13.0,PERSONAL,B,9500,11.99,0,0.06,0,10,0
LN27625,33,153000,MORTGAGE,11.0,VENTURE,C,10000,14.79,0,0.07,1,5,0
LN27626,28,18000,OWN,12.0,VENTURE,C,3500,14.22,1,0.19,0,5,1
LN27627,29,153000,OWN,13.0,VENTURE,B,3000,10.74,0,0.02,0,8,0
LN27628,32,153000,MORTGAGE,5.0,VENTURE,C,8400,12.84,0,0.05,0,9,0
LN27629,35,153660,MORTGAGE,3.0,HOMEIMPROVEMENT,A,24000,7.9,0,0.16,0,10,0
LN27630,35,154000,OWN,13.0,VENTURE,A,12000,6.92,0,0.08,0,5,0
LN27631,34,154000,MORTGAGE,4.0,PERSONAL,B,4000,10.37,0,0.03,0,8,0
LN27632,32,154000,MORTGAGE,11.0,DEBTCONSOLIDATION,B,20000,11.83,0,0.13,0,6,0
LN27633,32,155000,OWN,6.0,MEDICAL,B,15000,12.42,0,0.1,0,7,0
LN27634,35,75000,RENT,13.0,VENTURE,F,15175,21.74,0,0.2,1,8,0
LN27635,28,143000,MORTGAGE,5.0,HOMEIMPROVEMENT,D,8275,16.49,1,0.06,1,7,1
LN27636,31,155000,MORTGAGE,5.0,HOMEIMPROVEMENT,A,7000,5.42,0,0.05,0,5,0
LN27637,28,143000,MORTGAGE,3.0,DEBTCONSOLIDATION,E,25000,17.93,1,0.17,0,6,1
LN27638,33,18000,OWN,17.0,MEDICAL,A,7000,8.0,1,0.39,0,9,1
LN27639,32,155000,MORTGAGE,8.0,MEDICAL,C,8000,13.48,0,0.05,1,6,0
LN27640,28,50000,RENT,2.0,EDUCATION,B,15200,10.25,0,0.3,0,10,0
LN27641,32,155004,MORTGAGE,9.0,VENTURE,A,15000,8.49,0,0.1,0,8,0
LN27642,30,155867,MORTGAGE,15.0,EDUCATION,C,8000,12.84,0,0.05,1,10,0
LN27643,34,156000,MORTGAGE,9.0,MEDICAL,A,25000,7.49,0,0.16,0,9,0
LN27644,33,156000,MORTGAGE,4.0,EDUCATION,A,2400,7.49,0,0.02,0,6,0
LN27645,32,156000,MORTGAGE,14.0,PERSONAL,B,10000,9.63,0,0.06,0,9,0
LN27646,27,156000,MORTGAGE,11.0,HOMEIMPROVEMENT,A,5000,6.54,0,0.03,0,8,0
LN27647,27,156000,MORTGAGE,8.0,EDUCATION,D,15000,14.61,0,0.1,0,6,0
LN27648,32,156600,MORTGAGE,8.0,EDUCATION,B,25000,10.62,0,0.16,0,8,0
LN27649,31,157000,MORTGAGE,5.0,EDUCATION,A,7200,7.49,0,0.05,0,7,0
LN27650,28,157000,OWN,12.0,VENTURE,C,12000,13.92,0,0.08,1,9,0
LN27651,27,157500,OWN,6.0,MEDICAL,C,25000,12.87,0,0.16,1,6,0
LN27652,27,157544,MORTGAGE,8.0,VENTURE,C,35000,12.99,0,0.22,0,8,0
LN27653,28,145656,MORTGAGE,2.0,DEBTCONSOLIDATION,B,10000,10.37,1,0.07,0,7,1
LN27654,28,158000,MORTGAGE,6.0,MEDICAL,A,15000,7.9,0,0.09,0,5,0
LN27655,30,158000,MORTGAGE,6.0,HOMEIMPROVEMENT,B,21000,12.42,0,0.13,0,8,0
LN27656,30,111000,RENT,3.0,VENTURE,C,15450,10.91,0,0.14,1,7,0
LN27657,29,158000,OWN,13.0,EDUCATION,A,11000,8.49,0,0.07,0,6,0
LN27658,35,158000,OWN,14.0,EDUCATION,B,10000,9.63,0,0.06,0,10,0
LN27659,29,158000,OWN,1.0,MEDICAL,A,20000,6.54,0,0.13,0,5,0
LN27660,28,158367,MORTGAGE,5.0,MEDICAL,A,12000,6.62,0,0.08,0,8,0
LN27661,28,159000,MORTGAGE,3.0,PERSONAL,B,15000,11.86,0,0.09,0,8,0
LN27662,27,159600,MORTGAGE,1.0,HOMEIMPROVEMENT,B,25000,10.99,0,0.16,0,8,0
LN27663,29,159996,OWN,1.0,HOMEIMPROVEMENT,B,10000,11.86,0,0.06,0,7,0
LN27664,29,38000,RENT,3.0,PERSONAL,C,15500,12.41,1,0.41,0,6,1
LN27665,28,160000,MORTGAGE,4.0,DEBTCONSOLIDATION,B,34000,9.91,0,0.21,0,7,0
LN27666,27,148000,MORTGAGE,1.0,HOMEIMPROVEMENT,C,28000,12.99,1,0.19,1,6,1
LN27667,34,160000,MORTGAGE,14.0,DEBTCONSOLIDATION,C,25000,13.49,0,0.16,0,5,0
LN27668,27,160000,MORTGAGE,4.0,DEBTCONSOLIDATION,B,6000,10.99,0,0.04,0,6,0
LN27669,34,160000,MORTGAGE,1.0,HOMEIMPROVEMENT,A,23000,6.91,0,0.14,0,10,0
LN27670,30,160000,MORTGAGE,4.0,EDUCATION,C,7000,13.98,0,0.04,0,5,0
LN27671,35,68324,RENT,3.0,MEDICAL,C,15600,12.84,0,0.23,1,8,0
LN27672,33,160000,MORTGAGE,3.0,PERSONAL,B,22000,10.75,0,0.14,0,8,0
LN27673,32,160000,MORTGAGE,9.0,DEBTCONSOLIDATION,A,12000,7.88,0,0.07,0,8,0
LN27674,27,90000,RENT,11.0,PERSONAL,B,15600,12.69,0,0.17,0,9,0
LN27675,27,160000,MORTGAGE,4.0,HOMEIMPROVEMENT,B,25000,10.99,0,0.16,0,10,0
LN27676,32,160000,MORTGAGE,0.0,VENTURE,A,17400,7.88,0,0.11,0,7,0
LN27677,27,100000,RENT,7.0,PERSONAL,E,15600,17.88,0,0.16,1,6,0
LN27678,35,160000,OWN,10.0,VENTURE,B,24000,11.83,0,0.15,0,9,0
LN27679,28,160000,OWN,12.0,PERSONAL,B,23000,11.83,0,0.14,0,8,0
LN27680,35,148000,MORTGAGE,19.0,DEBTCONSOLIDATION,D,25000,14.62,1,0.17,1,10,1
LN27681,34,160000,MORTGAGE,9.0,DEBTCONSOLIDATION,B,7500,10.99,0,0.05,0,10,0
LN27682,29,162480,MORTGAGE,2.0,PERSONAL,B,25000,12.42,0,0.15,0,10,0
LN27683,30,55000,RENT,14.0,DEBTCONSOLIDATION,C,15800,14.72,0,0.29,0,9,0
LN27684,27,151000,MORTGAGE,11.0,DEBTCONSOLIDATION,D,20000,14.74,1,0.13,1,9,1
LN27685,27,163232,MORTGAGE,5.0,VENTURE,B,4800,11.71,0,0.03,0,8,0
LN27686,27,165000,MORTGAGE,6.0,MEDICAL,B,35000,12.42,0,0.21,0,10,0
LN27687,29,165000,MORTGAGE,13.0,VENTURE,A,10000,6.03,0,0.06,0,10,0
LN27688,34,165000,MORTGAGE,18.0,VENTURE,A,12000,6.62,0,0.07,0,7,0
LN27689,29,72000,RENT,13.0,MEDICAL,C,15900,13.04,0,0.22,0,9,0
LN27690,35,165000,MORTGAGE,3.0,DEBTCONSOLIDATION,B,8000,11.49,0,0.05,0,8,0
LN27691,33,130050,MORTGAGE,0.0,MEDICAL,D,10000,14.61,1,0.07,1,7,1
LN27692,33,153000,MORTGAGE,1.0,HOMEIMPROVEMENT,D,23100,14.74,1,0.15,1,9,1
LN27693,28,165000,MORTGAGE,5.0,DEBTCONSOLIDATION,B,12400,11.26,0,0.08,0,8,0
LN27694,27,166000,MORTGAGE,11.0,HOMEIMPROVEMENT,E,30000,16.82,0,0.18,0,9,0
LN27695,27,80000,RENT,5.0,HOMEIMPROVEMENT,A,16000,7.49,0,0.2,0,8,0
LN27696,31,168000,MORTGAGE,6.0,VENTURE,C,25000,13.06,0,0.15,0,5,0
LN27697,31,168000,MORTGAGE,2.0,VENTURE,B,15500,9.25,0,0.09,0,7,0
LN27698,28,168000,OWN,12.0,MEDICAL,A,6800,7.49,0,0.04,0,7,0
LN27699,29,74000,RENT,3.0,HOMEIMPROVEMENT,C,16000,13.11,1,0.22,1,5,1
LN27700,32,170000,MORTGAGE,16.0,VENTURE,A,6000,7.9,0,0.04,0,8,0
LN27701,29,170000,MORTGAGE,13.0,DEBTCONSOLIDATION,B,18000,12.42,0,0.11,0,6,0
LN27702,32,62900,RENT,6.0,MEDICAL,D,16000,14.96,1,0.22,0,5,1
LN27703,29,74000,RENT,0.0,HOMEIMPROVEMENT,C,16000,13.79,1,0.22,1,8,1
LN27704,28,170000,MORTGAGE,8.0,PERSONAL,F,20000,18.99,0,0.12,1,7,0
LN27705,33,158000,MORTGAGE,11.0,PERSONAL,E,15000,16.32,1,0.09,1,5,1
LN27706,28,170000,MORTGAGE,0.0,EDUCATION,A,10000,7.49,0,0.06,0,5,0
LN27707,28,170000,MORTGAGE,4.0,EDUCATION,D,20000,15.31,0,0.12,1,10,0
LN27708,28,170000,MORTGAGE,3.0,MEDICAL,B,4000,10.99,0,0.02,0,10,0
LN27709,27,84000,RENT,0.0,MEDICAL,B,16000,12.21,0,0.19,0,10,0
LN27710,30,170000,MORTGAGE,2.0,VENTURE,B,14000,10.62,0,0.08,0,6,0
LN27711,33,170000,OWN,15.0,HOMEIMPROVEMENT,C,21000,14.26,0,0.12,0,5,0
LN27712,30,172000,MORTGAGE,13.0,VENTURE,B,20000,10.99,0,0.12,0,8,0
LN27713,33,172000,MORTGAGE,4.0,EDUCATION,B,16000,9.63,0,0.09,0,8,0
LN27714,31,85000,RENT,5.0,EDUCATION,C,16000,11.34,0,0.19,1,8,0
LN27715,29,173088,MORTGAGE,13.0,VENTURE,C,8000,13.79,0,0.05,1,10,0
LN27716,30,163000,MORTGAGE,15.0,PERSONAL,B,3500,10.65,1,0.02,0,8,1
LN27717,27,175000,MORTGAGE,7.0,MEDICAL,A,15000,7.49,0,0.09,0,8,0
LN27718,27,175000,MORTGAGE,11.0,VENTURE,B,21000,10.99,0,0.12,0,6,0
LN27719,27,90000,RENT,1.0,EDUCATION,B,16000,12.42,0,0.18,0,9,0
LN27720,34,175000,MORTGAGE,18.0,PERSONAL,B,12000,10.74,0,0.07,0,7,0
LN27721,32,175000,MORTGAGE,17.0,HOMEIMPROVEMENT,B,24000,10.99,0,0.14,0,7,0
LN27722,28,90000,RENT,7.0,VENTURE,C,16000,12.68,0,0.18,0,10,0
LN27723,27,90000,RENT,11.0,HOMEIMPROVEMENT,B,16000,8.88,0,0.18,0,9,0
LN27724,27,175000,MORTGAGE,11.0,HOMEIMPROVEMENT,A,11500,7.51,0,0.07,0,7,0
LN27725,33,175000,MORTGAGE,4.0,DEBTCONSOLIDATION,B,25000,10.75,0,0.14,0,9,0
LN27726,29,175000,MORTGAGE,8.0,VENTURE,A,2500,7.14,0,0.01,0,6,0
LN27727,29,175000,MORTGAGE,2.0,HOMEIMPROVEMENT,A,10000,7.49,0,0.06,0,9,0
LN27728,30,175000,MORTGAGE,15.0,VENTURE,D,25000,15.31,0,0.14,1,10,0
LN27729,35,175000,OWN,19.0,MEDICAL,C,24000,12.73,0,0.14,0,10,0
LN27730,33,163400,MORTGAGE,17.0,EDUCATION,E,10000,18.39,1,0.06,0,5,1
LN27731,28,176000,MORTGAGE,12.0,HOMEIMPROVEMENT,B,25000,10.25,0,0.14,0,6,0
LN27732,32,164000,MORTGAGE,15.0,DEBTCONSOLIDATION,D,2400,14.42,1,0.01,0,10,1
LN27733,31,176600,MORTGAGE,15.0,DEBTCONSOLIDATION,C,3500,13.48,0,0.02,1,7,0
LN27734,28,176608,MORTGAGE,1.0,VENTURE,C,21125,13.16,0,0.12,1,5,0
LN27735,31,70550,RENT,2.0,MEDICAL,D,16000,17.49,1,0.19,0,8,1
LN27736,33,178650,MORTGAGE,5.0,HOMEIMPROVEMENT,A,20000,6.99,0,0.11,0,6,0
LN27737,31,179000,MORTGAGE,13.0,MEDICAL,C,11200,14.27,0,0.06,0,5,0
LN27738,30,180000,MORTGAGE,5.0,MEDICAL,A,14000,6.03,0,0.08,0,9,0
LN27739,30,180000,MORTGAGE,0.0,DEBTCONSOLIDATION,A,6000,6.62,0,0.03,0,5,0
LN27740,30,180000,MORTGAGE,13.0,PERSONAL,B,28000,10.65,0,0.16,0,6,0
LN27741,27,180000,MORTGAGE,7.0,HOMEIMPROVEMENT,A,16000,7.49,0,0.09,0,8,0
LN27742,29,180000,MORTGAGE,2.0,MEDICAL,A,20000,7.49,0,0.11,0,10,0
LN27743,29,180000,MORTGAGE,13.0,DEBTCONSOLIDATION,C,12000,12.99,0,0.07,1,5,0
LN27744,27,180000,MORTGAGE,2.0,MEDICAL,C,8000,13.23,0,0.04,1,7,0
LN27745,27,100000,RENT,12.0,VENTURE,B,16000,11.11,0,0.16,0,5,0
LN27746,32,180000,MORTGAGE,2.0,PERSONAL,C,15600,13.48,0,0.09,1,10,0
LN27747,30,182004,MORTGAGE,2.0,PERSONAL,A,7200,6.62,0,0.04,0,5,0
LN27748,27,170496,MORTGAGE,3.0,DEBTCONSOLIDATION,B,15000,11.83,1,0.09,0,10,1
LN27749,34,182500,MORTGAGE,6.0,HOMEIMPROVEMENT,C,15000,12.84,0,0.08,1,9,0
LN27750,34,101000,RENT,0.0,VENTURE,A,16000,6.17,0,0.16,0,9,0
LN27751,27,105000,RENT,1.0,HOMEIMPROVEMENT,B,16000,10.99,0,0.15,0,8,0
LN27752,34,185000,MORTGAGE,18.0,DEBTCONSOLIDATION,C,18250,13.48,0,0.1,1,5,0
LN27753,28,107000,RENT,4.0,HOMEIMPROVEMENT,C,16000,13.49,0,0.15,0,6,0
LN27754,27,189000,MORTGAGE,2.0,VENTURE,D,5125,14.84,0,0.03,1,6,0
LN27755,30,189000,MORTGAGE,5.0,HOMEIMPROVEMENT,E,16000,16.35,0,0.08,0,8,0
LN27756,27,110000,RENT,6.0,EDUCATION,C,16000,15.27,0,0.15,0,8,0
LN27757,29,193086,MORTGAGE,3.0,DEBTCONSOLIDATION,B,11125,10.59,0,0.06,0,6,0
LN27758,34,195000,MORTGAGE,14.0,VENTURE,C,6000,14.27,0,0.03,0,8,0
LN27759,34,195000,MORTGAGE,18.0,PERSONAL,A,6000,6.92,0,0.03,0,10,0
LN27760,30,110000,RENT,9.0,HOMEIMPROVEMENT,C,16000,13.48,0,0.15,1,6,0
LN27761,30,198171,MORTGAGE,4.0,DEBTCONSOLIDATION,A,5000,5.79,0,0.03,0,6,0
LN27762,28,199000,MORTGAGE,12.0,HOMEIMPROVEMENT,A,10000,9.32,0,0.05,0,10,0
LN27763,27,200000,MORTGAGE,9.0,PERSONAL,A,7000,6.03,0,0.04,0,10,0
LN27764,31,200000,MORTGAGE,1.0,MEDICAL,B,7800,9.63,0,0.04,0,8,0
LN27765,35,200000,MORTGAGE,3.0,EDUCATION,C,25000,13.48,0,0.13,1,7,0
LN27766,29,108000,RENT,11.0,EDUCATION,B,16000,10.99,1,0.15,0,7,1
LN27767,30,200000,MORTGAGE,14.0,DEBTCONSOLIDATION,C,21600,13.11,0,0.11,0,8,0
LN27768,31,200000,MORTGAGE,4.0,VENTURE,A,9000,7.88,0,0.04,0,6,0
LN27769,29,200000,MORTGAGE,4.0,MEDICAL,A,12000,7.88,0,0.06,0,7,0
LN27770,31,200000,OWN,4.0,HOMEIMPROVEMENT,B,23500,10.99,0,0.12,0,5,0
LN27771,30,200000,OWN,14.0,VENTURE,A,16000,7.49,0,0.08,0,5,0
LN27772,29,200000,OWN,13.0,EDUCATION,B,23000,12.18,0,0.12,0,9,0
LN27773,32,188000,MORTGAGE,0.0,EDUCATION,B,10000,10.71,1,0.05,0,7,1
LN27774,33,200000,MORTGAGE,5.0,HOMEIMPROVEMENT,B,25000,9.76,0,0.13,0,9,0
LN27775,29,200000,MORTGAGE,9.0,MEDICAL,B,6000,10.99,0,0.03,0,8,0
LN27776,34,130000,RENT,18.0,VENTURE,A,16000,6.03,0,0.12,0,6,0
LN27777,32,130000,RENT,0.0,PERSONAL,A,16000,7.49,0,0.12,0,10,0
LN27778,33,201000,MORTGAGE,3.0,DEBTCONSOLIDATION,C,20000,14.27,0,0.1,1,7,0
LN27779,28,201000,OWN,4.0,VENTURE,A,12000,7.49,0,0.06,0,8,0
LN27780,31,201000,MORTGAGE,3.0,HOMEIMPROVEMENT,B,15000,11.12,0,0.07,0,9,0
LN27781,29,201000,MORTGAGE,0.0,VENTURE,B,18000,11.83,0,0.09,0,10,0
LN27782,27,192000,MORTGAGE,11.0,DEBTCONSOLIDATION,D,15000,17.58,1,0.08,0,8,1
LN27783,32,204000,OWN,16.0,EDUCATION,B,25000,11.12,0,0.12,0,5,0
LN27784,29,195000,MORTGAGE,5.0,VENTURE,C,3600,14.26,1,0.02,0,7,1
LN27785,33,210000,MORTGAGE,17.0,DEBTCONSOLIDATION,B,20000,9.91,0,0.1,0,7,0
LN27786,29,210000,MORTGAGE,2.0,MEDICAL,B,14000,12.42,0,0.07,0,6,0
LN27787,27,170000,RENT,0.0,HOMEIMPROVEMENT,A,16000,5.79,0,0.09,0,8,0
LN27788,29,200000,RENT,14.0,EDUCATION,B,16000,12.69,0,0.08,0,7,0
LN27789,28,200000,RENT,0.0,PERSONAL,C,16000,10.91,0,0.08,1,9,0
LN27790,31,215000,MORTGAGE,2.0,MEDICAL,B,15000,10.99,0,0.07,0,10,0
LN27791,29,300000,RENT,1.0,HOMEIMPROVEMENT,B,16000,11.58,0,0.05,0,8,0
LN27792,32,220000,MORTGAGE,13.0,HOMEIMPROVEMENT,E,33000,20.3,0,0.15,0,9,0
LN27793,34,220000,MORTGAGE,6.0,DEBTCONSOLIDATION,B,7350,11.99,0,0.03,0,6,0
LN27794,29,220000,MORTGAGE,0.0,EDUCATION,A,2500,6.99,0,0.01,0,5,0
LN27795,34,220000,MORTGAGE,13.0,DEBTCONSOLIDATION,C,11275,12.99,0,0.05,0,8,0
LN27796,29,220000,MORTGAGE,13.0,DEBTCONSOLIDATION,B,8500,10.37,0,0.04,0,5,0
LN27797,34,222000,MORTGAGE,0.0,MEDICAL,A,13000,8.49,0,0.06,0,7,0
LN27798,35,225000,MORTGAGE,17.0,VENTURE,A,5000,7.49,0,0.02,0,9,0
LN27799,32,572400,RENT,16.0,MEDICAL,B,16000,9.76,0,0.03,0,5,0
LN27800,27,213000,MORTGAGE,11.0,DEBTCONSOLIDATION,E,35000,16.77,1,0.16,1,5,1
LN27801,34,225000,MORTGAGE,4.0,MEDICAL,C,3000,13.35,0,0.01,0,10,0
LN27802,28,225000,MORTGAGE,12.0,PERSONAL,A,20000,7.88,0,0.09,0,9,0
LN27803,30,35576,RENT,14.0,EDUCATION,C,19000,13.72,1,0.53,0,7,1
LN27804,28,225000,MORTGAGE,12.0,DEBTCONSOLIDATION,B,6000,11.12,0,0.03,0,7,0
LN27805,30,228000,MORTGAGE,9.0,VENTURE,D,12800,15.33,0,0.06,0,8,0
LN27806,27,228000,MORTGAGE,12.0,HOMEIMPROVEMENT,A,6000,7.14,0,0.03,0,6,0
LN27807,27,185300,MORTGAGE,11.0,MEDICAL,D,35000,15.31,1,0.16,1,5,1
LN27808,30,230000,MORTGAGE,14.0,DEBTCONSOLIDATION,C,12000,13.98,0,0.05,1,10,0
LN27809,29,218000,MORTGAGE,1.0,DEBTCONSOLIDATION,F,25000,19.04,1,0.11,1,9,1
LN27810,28,230000,MORTGAGE,12.0,DEBTCONSOLIDATION,B,10000,10.95,0,0.04,0,6,0
LN27811,35,234600,MORTGAGE,1.0,HOMEIMPROVEMENT,D,7500,15.05,0,0.03,1,6,0
LN27812,27,235000,MORTGAGE,5.0,VENTURE,C,28000,15.96,0,0.12,0,5,0
LN27813,33,235000,MORTGAGE,3.0,EDUCATION,B,25000,10.62,0,0.11,0,6,0
LN27814,28,60000,RENT,3.0,DEBTCONSOLIDATION,A,19200,7.88,1,0.32,0,8,1
LN27815,31,235000,OWN,5.0,MEDICAL,D,11200,15.65,0,0.05,0,5,0
LN27816,30,223800,MORTGAGE,15.0,HOMEIMPROVEMENT,B,25000,11.83,1,0.11,0,9,1
LN27817,28,191250,MORTGAGE,11.0,MEDICAL,E,9000,16.95,1,0.04,0,6,1
LN27818,32,237000,MORTGAGE,14.0,HOMEIMPROVEMENT,B,21000,9.2,0,0.09,0,9,0
LN27819,29,240000,MORTGAGE,13.0,DEBTCONSOLIDATION,A,12000,6.03,0,0.05,0,9,0
LN27820,33,240000,OWN,15.0,PERSONAL,C,15000,13.16,0,0.06,1,10,0
LN27821,29,242400,OWN,12.0,MEDICAL,B,35000,10.37,0,0.14,0,8,0
LN27822,27,79636,RENT,11.0,PERSONAL,D,19200,13.87,0,0.24,1,9,0
LN27823,27,244000,OTHER,0.0,VENTURE,D,15000,14.42,0,0.06,1,5,0
LN27824,28,245000,MORTGAGE,0.0,PERSONAL,E,18000,17.39,0,0.07,1,9,0
LN27825,32,249996,MORTGAGE,4.0,PERSONAL,C,14000,12.99,0,0.06,0,8,0
LN27826,29,249999,MORTGAGE,2.0,EDUCATION,A,25000,6.62,0,0.1,0,9,0
LN27827,29,250000,MORTGAGE,5.0,PERSONAL,A,10000,7.49,0,0.04,0,10,0
LN27828,30,250000,OWN,8.0,MEDICAL,D,15000,15.99,0,0.06,1,8,0
LN27829,31,250000,MORTGAGE,14.0,PERSONAL,D,12000,14.09,0,0.05,1,6,0
LN27830,32,250000,MORTGAGE,7.0,EDUCATION,B,20000,11.48,0,0.08,0,10,0
LN27831,29,250000,MORTGAGE,13.0,EDUCATION,C,20000,13.79,0,0.08,0,8,0
LN27832,27,82000,RENT,4.0,DEBTCONSOLIDATION,B,19200,9.99,0,0.23,0,8,0
LN27833,30,250000,MORTGAGE,1.0,DEBTCONSOLIDATION,B,5000,9.01,0,0.02,0,8,0
LN27834,34,75500,RENT,0.0,EDUCATION,D,19200,16.77,1,0.25,0,10,1
LN27835,32,262000,MORTGAGE,12.0,MEDICAL,B,12800,9.91,0,0.05,0,8,0
LN27836,27,264000,MORTGAGE,0.0,MEDICAL,A,35000,7.49,0,0.13,0,5,0
LN27837,30,253000,MORTGAGE,3.0,DEBTCONSOLIDATION,D,24000,14.96,1,0.09,0,7,1
LN27838,29,265000,MORTGAGE,2.0,PERSONAL,B,25000,11.26,0,0.09,0,10,0
LN27839,28,266000,MORTGAGE,12.0,PERSONAL,A,9000,5.42,0,0.03,0,10,0
LN27840,30,275000,MORTGAGE,14.0,EDUCATION,B,7000,11.71,0,0.03,0,10,0
LN27841,31,275000,MORTGAGE,4.0,PERSONAL,B,30000,10.59,0,0.11,0,8,0
LN27842,27,90000,RENT,4.0,HOMEIMPROVEMENT,A,19200,6.99,0,0.21,0,8,0
LN27843,27,275000,MORTGAGE,11.0,VENTURE,B,35000,10.99,0,0.13,0,6,0
LN27844,34,275004,MORTGAGE,2.0,VENTURE,D,25000,16.32,0,0.09,1,9,0
LN27845,32,95000,RENT,1.0,DEBTCONSOLIDATION,B,19200,11.89,0,0.2,0,9,0
LN27846,29,290000,MORTGAGE,13.0,PERSONAL,B,13175,10.99,0,0.05,0,7,0
LN27847,27,290000,MORTGAGE,0.0,MEDICAL,B,7875,9.99,0,0.03,0,6,0
LN27848,31,294000,MORTGAGE,7.0,VENTURE,A,12000,8.94,0,0.04,0,6,0
LN27849,30,300000,OWN,14.0,HOMEIMPROVEMENT,B,35000,10.59,0,0.12,0,10,0
LN27850,28,300000,MORTGAGE,1.0,PERSONAL,C,9600,15.23,0,0.03,1,10,0
LN27851,28,300000,MORTGAGE,12.0,EDUCATION,C,10125,15.23,0,0.03,0,6,0
LN27852,28,288000,MORTGAGE,12.0,VENTURE,G,18000,22.48,1,0.06,1,9,1
LN27853,31,300000,MORTGAGE,1.0,VENTURE,C,35000,15.23,0,0.12,0,6,0
LN27854,27,300000,MORTGAGE,11.0,DEBTCONSOLIDATION,A,35000,7.49,0,0.12,0,8,0
LN27855,28,300000,MORTGAGE,11.0,DEBTCONSOLIDATION,A,10800,6.92,0,0.04,0,5,0
LN27856,32,300000,MORTGAGE,2.0,MEDICAL,C,24000,12.87,0,0.08,0,10,0
LN27857,30,300000,MORTGAGE,3.0,VENTURE,A,6000,9.63,0,0.02,0,10,0
LN27858,30,300000,MORTGAGE,14.0,MEDICAL,B,20000,11.58,0,0.07,0,9,0
LN27859,33,300000,OWN,8.0,MEDICAL,D,25000,14.42,0,0.08,1,7,0
LN27860,30,310000,MORTGAGE,13.0,DEBTCONSOLIDATION,B,14000,10.99,0,0.05,0,10,0
LN27861,27,320000,MORTGAGE,11.0,DEBTCONSOLIDATION,A,28000,7.9,0,0.09,0,9,0
LN27862,33,320000,MORTGAGE,2.0,VENTURE,A,14000,7.91,0,0.04,0,5,0
LN27863,31,325000,MORTGAGE,4.0,MEDICAL,A,10000,5.99,0,0.03,0,7,0
LN27864,28,270300,MORTGAGE,3.0,MEDICAL,E,25000,17.88,1,0.08,0,6,1
LN27865,35,273700,MORTGAGE,8.0,MEDICAL,D,25000,14.59,1,0.08,0,6,1
LN27866,29,350000,MORTGAGE,13.0,DEBTCONSOLIDATION,A,12000,7.51,0,0.03,0,7,0
LN27867,34,357000,MORTGAGE,3.0,HOMEIMPROVEMENT,E,14000,18.64,0,0.04,1,9,0
LN27868,31,371000,MORTGAGE,0.0,HOMEIMPROVEMENT,A,5875,7.74,0,0.02,0,9,0
LN27869,30,372000,OWN,4.0,HOMEIMPROVEMENT,B,2400,10.99,0,0.01,0,5,0
LN27870,32,385000,MORTGAGE,3.0,VENTURE,A,19925,7.9,0,0.05,0,9,0
LN27871,33,410000,MORTGAGE,3.0,HOMEIMPROVEMENT,B,35000,10.37,0,0.09,0,5,0
LN27872,35,415000,MORTGAGE,2.0,HOMEIMPROVEMENT,E,15500,16.45,0,0.04,1,10,0
LN27873,29,420000,MORTGAGE,5.0,DEBTCONSOLIDATION,C,8000,12.73,0,0.02,0,5,0
LN27874,29,445000,MORTGAGE,3.0,PERSONAL,B,25000,9.62,0,0.06,0,5,0
LN27875,29,450000,MORTGAGE,4.0,EDUCATION,D,25000,15.37,0,0.06,0,7,0
LN27876,29,480000,MORTGAGE,6.0,MEDICAL,A,6500,5.42,0,0.01,0,6,0
LN27877,34,397800,MORTGAGE,5.0,MEDICAL,D,14000,14.61,1,0.03,1,5,1
LN27878,30,522000,MORTGAGE,11.0,HOMEIMPROVEMENT,A,2500,7.43,0,0.0,0,9,0
LN27879,33,10080,OWN,11.0,VENTURE,A,7200,6.03,1,0.71,0,8,1
LN27880,33,71000,RENT,17.0,HOMEIMPROVEMENT,D,19600,16.07,1,0.28,1,6,1
