loan_id,person_age,person_gender,person_education,person_income,person_emp_exp,person_home_ownership,loan_amnt,loan_intent,loan_int_rate,loan_percent_income,cb_person_cred_hist_length,credit_score,previous_loan_defaults_on_file,loan_status
LN40598,27,male,High School,53934,3,MORTGAGE,10000,PERSONAL,7.92,0.19,8,680,No,0
LN40599,25,female,High School,91104,6,MORTGAGE,15000,DEBTCONSOLIDATION,9.78,0.16,4,684,Yes,0
LN40600,32,male,High School,46625,8,RENT,10000,DEBTCONSOLIDATION,10.26,0.21,10,635,Yes,0
LN40601,33,female,Master,301016,12,MORTGAGE,15000,PERSONAL,12.34,0.05,9,618,Yes,0
LN40602,27,female,Bachelor,118857,3,MORTGAGE,1000,HOMEIMPROVEMENT,8.62,0.01,8,659,Yes,0
LN40603,23,female,High School,75567,1,RENT,8400,EDUCATION,11.8,0.11,4,657,No,0
LN40604,28,female,Associate,180752,7,MORTGAGE,15000,HOMEIMPROVEMENT,9.99,0.08,9,643,Yes,0
LN40605,24,female,Bachelor,64533,0,RENT,2038,PERSONAL,9.25,0.03,4,586,No,0
LN40606,22,female,Associate,49006,0,RENT,7000,DEBTCONSOLIDATION,10.43,0.14,4,607,No,0
LN40607,29,male,High School,360419,7,MORTGAGE,15942,VENTURE,11.42,0.04,8,667,Yes,0
LN40608,24,male,Bachelor,40591,5,RENT,10048,EDUCATION,6.4,0.25,3,682,Yes,0
LN40609,32,female,Bachelor,54305,11,MORTGAGE,15000,PERSONAL,7.51,0.28,5,640,Yes,0
LN40610,28,male,High School,37979,5,RENT,3000,MEDICAL,9.89,0.08,8,677,Yes,0
LN40611,24,female,High School,49212,5,RENT,5000,MEDICAL,6.17,0.1,3,691,Yes,0
LN40612,25,male,Associate,145287,1,MORTGAGE,13249,PERSONAL,10.24,0.09,4,667,Yes,0
LN40613,27,male,Bachelor,55999,5,RENT,2500,DEBTCONSOLIDATION,7.88,0.04,6,638,Yes,0
LN40614,23,male,Associate,59641,0,RENT,14000,EDUCATION,11.43,0.23,3,689,Yes,0
LN40615,24,female,High School,43120,1,OWN,13000,PERSONAL,14.75,0.3,3,656,Yes,0
LN40616,28,male,Associate,56125,6,MORTGAGE,3000,MEDICAL,7.34,0.05,6,647,No,0
LN40617,23,male,Associate,30186,1,RENT,2000,EDUCATION,13.78,0.07,3,618,Yes,0
LN40618,35,male,High School,45958,11,MORTGAGE,6359,PERSONAL,10.06,0.14,11,578,Yes,0
LN40619,25,male,Associate,180720,2,MORTGAGE,25000,EDUCATION,10.46,0.14,3,570,Yes,0
LN40620,27,male,Associate,84434,6,RENT,12000,PERSONAL,10.37,0.14,5,683,Yes,0
LN40621,30,female,Associate,123216,8,RENT,18000,MEDICAL,10.6,0.15,7,564,Yes,0
LN40622,26,male,High School,208534,3,MORTGAGE,9927,VENTURE,8.26,0.05,4,637,Yes,0
LN40623,24,female,High School,32536,1,RENT,5000,MEDICAL,11.67,0.15,4,619,Yes,0
LN40624,32,female,Doctorate,65664,9,MORTGAGE,10000,VENTURE,12.8,0.15,8,728,No,0
LN40625,57,female,High School,96907,36,MORTGAGE,4800,VENTURE,12.03,0.05,18,689,No,0
LN40626,32,male,High School,90707,7,RENT,10000,HOMEIMPROVEMENT,7.33,0.11,7,583,Yes,0
LN40627,27,male,Master,33745,6,RENT,1512,EDUCATION,12.65,0.04,5,632,Yes,0
LN40628,29,male,High School,145470,7,MORTGAGE,7000,DEBTCONSOLIDATION,8.73,0.05,10,650,No,0
LN40629,25,female,High School,49209,4,RENT,2000,PERSONAL,10.93,0.04,4,587,Yes,0
LN40630,27,male,High School,137767,3,MORTGAGE,7602,MEDICAL,9.45,0.06,9,498,Yes,0
LN40631,34,male,Bachelor,56114,13,RENT,10000,MEDICAL,7.63,0.18,10,665,No,0
LN40632,28,female,Bachelor,98078,2,MORTGAGE,6047,VENTURE,7.3,0.06,9,503,Yes,0
LN40633,27,male,Doctorate,51430,4,RENT,5000,MEDICAL,5.42,0.1,5,566,Yes,0
LN40634,29,female,Associate,64417,7,RENT,8458,MEDICAL,5.82,0.13,9,540,Yes,0
LN40635,31,female,Bachelor,136156,10,MORTGAGE,6130,DEBTCONSOLIDATION,5.61,0.05,10,584,Yes,0
LN40636,26,female,High School,56698,6,RENT,12000,MEDICAL,11.97,0.21,6,643,Yes,0
LN40637,41,male,High School,78820,18,MORTGAGE,24811,EDUCATION,11.7,0.31,15,593,Yes,0
LN40638,40,male,Associate,210613,18,MORTGAGE,11699,PERSONAL,8.73,0.06,15,615,Yes,0
LN40639,25,female,Associate,108961,1,MORTGAGE,6000,PERSONAL,7.86,0.06,3,664,No,0
LN40640,25,male,Associate,66850,0,RENT,3600,PERSONAL,11.05,0.05,4,676,No,0
LN40641,24,female,Bachelor,162934,1,MORTGAGE,12879,EDUCATION,12.56,0.08,4,659,Yes,0
LN40642,23,male,Bachelor,61517,2,MORTGAGE,9000,PERSONAL,12.76,0.15,4,631,Yes,0
LN40643,23,female,Master,73110,2,RENT,11200,EDUCATION,6.81,0.15,5,674,Yes,0
LN40644,30,male,Master,74287,8,MORTGAGE,15000,DEBTCONSOLIDATION,13.63,0.2,8,642,Yes,0
LN40645,25,male,High School,73057,0,RENT,10000,DEBTCONSOLIDATION,14.17,0.14,4,612,Yes,0
LN40646,42,male,Bachelor,73803,14,RENT,8554,PERSONAL,7.25,0.12,14,706,No,0
LN40647,28,male,Bachelor,115825,6,MORTGAGE,5884,PERSONAL,10.27,0.05,7,661,No,0
LN40648,27,female,Master,60885,4,MORTGAGE,8000,PERSONAL,6.33,0.13,6,691,Yes,0
LN40649,31,female,Master,40761,8,RENT,1000,MEDICAL,14.61,0.02,11,623,Yes,0
LN40650,27,male,Master,47876,6,RENT,2000,DEBTCONSOLIDATION,12.88,0.04,5,619,Yes,0
LN40651,25,male,Bachelor,58466,2,MORTGAGE,10455,VENTURE,7.78,0.18,4,680,No,0
LN40652,28,male,Bachelor,76745,7,RENT,1565,DEBTCONSOLIDATION,10.3,0.02,4,669,No,0
LN40653,29,male,High School,126936,5,MORTGAGE,6000,MEDICAL,14.65,0.05,10,665,Yes,0
LN40654,30,male,Bachelor,42933,9,RENT,6000,MEDICAL,7.72,0.14,10,669,Yes,0
LN40655,28,male,High School,271115,3,MORTGAGE,24575,VENTURE,11.38,0.09,6,575,No,0
LN40656,31,female,Associate,116161,6,MORTGAGE,12000,VENTURE,12.74,0.1,6,668,Yes,0
LN40657,23,female,Associate,85091,0,MORTGAGE,5000,PERSONAL,10.53,0.06,3,577,No,0
LN40658,23,male,High School,115064,0,MORTGAGE,4000,VENTURE,8.08,0.03,3,626,Yes,0
LN40659,38,male,High School,139113,14,MORTGAGE,12444,EDUCATION,6.48,0.09,11,646,No,0
LN40660,23,female,Associate,68063,2,RENT,5500,MEDICAL,7.76,0.08,4,668,Yes,0
LN40661,29,female,Bachelor,72803,5,MORTGAGE,14109,HOMEIMPROVEMENT,13.17,0.19,5,663,Yes,0
LN40662,29,female,Bachelor,130341,5,MORTGAGE,20588,HOMEIMPROVEMENT,10.74,0.16,9,562,Yes,0
LN40663,30,female,Master,48739,9,RENT,5500,VENTURE,7.74,0.11,9,601,No,0
LN40664,43,female,High School,52504,22,OWN,15000,EDUCATION,8.88,0.29,13,684,Yes,0
LN40665,27,female,Bachelor,224452,5,MORTGAGE,10000,VENTURE,11.71,0.04,6,704,No,0
LN40666,21,male,Bachelor,78837,0,RENT,4800,HOMEIMPROVEMENT,9.88,0.06,4,644,No,0
LN40667,29,male,High School,150858,6,MORTGAGE,10000,HOMEIMPROVEMENT,6.29,0.07,9,518,Yes,0
LN40668,23,female,High School,72025,1,RENT,6540,EDUCATION,10.97,0.09,4,624,No,0
LN40669,36,female,Bachelor,108813,15,MORTGAGE,4635,EDUCATION,10.85,0.04,10,648,Yes,0
LN40670,25,female,High School,90882,5,RENT,4810,EDUCATION,14.99,0.05,3,564,No,0
LN40671,24,male,Bachelor,39788,1,RENT,4634,DEBTCONSOLIDATION,7.4,0.12,4,624,No,0
LN40672,42,male,Associate,253083,21,MORTGAGE,16598,PERSONAL,12.38,0.07,12,697,Yes,0
LN40673,25,male,High School,103059,0,RENT,9600,EDUCATION,10.15,0.09,5,541,No,0
LN40674,24,male,High School,51638,3,RENT,7000,EDUCATION,8.6,0.14,3,558,Yes,0
LN40675,26,male,High School,43101,4,RENT,8000,PERSONAL,11.41,0.19,4,618,No,0
LN40676,24,female,Associate,186994,2,MORTGAGE,3811,HOMEIMPROVEMENT,10.71,0.02,4,589,No,0
LN40677,25,male,Bachelor,85257,2,RENT,6000,PERSONAL,6.37,0.07,3,657,No,0
LN40678,33,male,Bachelor,55667,12,MORTGAGE,15000,VENTURE,12.77,0.27,7,569,Yes,0
LN40679,24,male,High School,73937,4,RENT,2500,MEDICAL,7.23,0.03,3,678,No,0
LN40680,24,female,Bachelor,52801,5,RENT,5000,EDUCATION,12.47,0.09,4,684,Yes,0
LN40681,24,female,High School,60921,0,RENT,5600,EDUCATION,11.03,0.09,4,646,Yes,0
LN40682,28,female,Bachelor,124095,6,MORTGAGE,25000,VENTURE,15.3,0.2,10,580,No,0
LN40683,31,female,Associate,75199,9,RENT,7000,MEDICAL,13.8,0.09,6,658,No,0
LN40684,25,female,Bachelor,211045,3,MORTGAGE,10000,HOMEIMPROVEMENT,15.05,0.05,4,676,Yes,0
LN40685,26,female,Bachelor,68943,2,MORTGAGE,6000,VENTURE,9.57,0.09,4,584,No,0
LN40686,33,female,Associate,186897,11,MORTGAGE,8000,PERSONAL,7.95,0.04,7,695,Yes,0
LN40687,28,female,Bachelor,61971,7,MORTGAGE,24483,PERSONAL,10.67,0.4,7,636,No,0
LN40688,30,male,Associate,73100,7,MORTGAGE,25257,EDUCATION,13.47,0.35,6,708,No,0
LN40689,23,male,High School,54845,0,RENT,6000,MEDICAL,8.65,0.11,4,574,Yes,0
LN40690,27,male,Associate,159654,5,RENT,20000,VENTURE,12.73,0.13,9,582,Yes,0
LN40691,27,female,Bachelor,120705,3,MORTGAGE,10000,MEDICAL,12.24,0.08,9,595,Yes,0
LN40692,30,female,Associate,36801,6,MORTGAGE,12000,EDUCATION,10.74,0.33,6,670,Yes,0
LN40693,26,female,Master,48843,0,RENT,12000,MEDICAL,8.76,0.25,2,641,Yes,0
LN40694,31,female,Bachelor,35620,5,RENT,1500,PERSONAL,11.73,0.04,6,658,No,0
LN40695,25,male,High School,49919,3,RENT,6946,DEBTCONSOLIDATION,10.98,0.14,4,688,No,0
LN40696,23,female,Bachelor,144864,0,RENT,12000,EDUCATION,11.19,0.08,4,582,Yes,0
LN40697,40,male,Bachelor,34784,16,RENT,1600,MEDICAL,10,0.05,17,652,Yes,0
LN40698,25,male,High School,51541,3,MORTGAGE,3000,DEBTCONSOLIDATION,10.33,0.06,4,495,Yes,0
LN40699,26,female,Associate,97265,3,MORTGAGE,4436,HOMEIMPROVEMENT,13.32,0.05,3,592,Yes,0
LN40700,30,male,Bachelor,91257,8,MORTGAGE,8000,VENTURE,13.79,0.09,10,650,No,0
LN40701,23,male,Associate,73251,4,RENT,9000,PERSONAL,6.73,0.12,3,691,Yes,0
LN40702,30,male,Associate,145093,9,MORTGAGE,10000,HOMEIMPROVEMENT,13.05,0.07,8,615,No,0
LN40703,33,female,Associate,56233,11,RENT,10000,VENTURE,9.31,0.18,7,627,No,0
LN40704,35,male,Bachelor,271342,9,MORTGAGE,14291,VENTURE,15.83,0.05,14,617,Yes,0
LN40705,30,female,High School,73487,7,RENT,2981,MEDICAL,7.11,0.04,5,668,Yes,0
LN40706,24,male,Associate,35887,2,MORTGAGE,8563,MEDICAL,11.33,0.24,2,573,Yes,0
LN40707,27,female,Master,65557,1,MORTGAGE,11550,MEDICAL,9.11,0.18,6,684,Yes,0
LN40708,31,male,Bachelor,29773,6,RENT,6500,MEDICAL,9.07,0.22,9,603,Yes,0
LN40709,30,male,Bachelor,72896,11,MORTGAGE,6000,MEDICAL,14.44,0.08,6,625,No,0
LN40710,28,male,High School,81262,6,RENT,5000,EDUCATION,12.47,0.06,10,613,No,0
LN40711,26,male,High School,79171,4,RENT,6000,EDUCATION,12.11,0.08,4,550,Yes,0
LN40712,28,female,High School,137146,5,MORTGAGE,16000,EDUCATION,13.75,0.12,4,542,Yes,0
LN40713,27,male,High School,89340,4,RENT,2149,DEBTCONSOLIDATION,7.69,0.02,5,646,Yes,0
LN40714,31,male,Associate,87586,7,RENT,4392,EDUCATION,6.1,0.05,7,685,Yes,0
LN40715,35,male,Bachelor,48806,8,RENT,1800,MEDICAL,10.55,0.04,11,563,Yes,0
LN40716,23,male,Bachelor,40606,1,MORTGAGE,12390,EDUCATION,7.36,0.31,3,591,Yes,0
LN40717,29,male,High School,216827,8,MORTGAGE,30325,PERSONAL,18.47,0.14,8,571,No,0
LN40718,26,male,High School,109469,0,MORTGAGE,34664,EDUCATION,9.77,0.32,5,601,Yes,0
LN40719,25,male,Bachelor,120990,0,MORTGAGE,14000,MEDICAL,11.56,0.12,4,601,No,0
LN40720,22,female,High School,64916,1,MORTGAGE,16000,MEDICAL,11.59,0.25,4,607,No,0
LN40721,27,female,Master,270864,5,RENT,25000,VENTURE,14.28,0.09,5,709,Yes,0
LN40722,24,male,Master,98067,2,RENT,6407,VENTURE,7.64,0.07,6,710,No,0
LN40723,26,male,Bachelor,98011,2,MORTGAGE,5148,MEDICAL,10.9,0.05,3,655,Yes,0
LN40724,24,female,High School,83852,0,MORTGAGE,15000,EDUCATION,13.48,0.18,3,631,No,0
LN40725,24,female,Master,85280,0,MORTGAGE,2000,EDUCATION,8.41,0.02,3,672,Yes,0
LN40726,30,male,Associate,151119,5,MORTGAGE,25000,DEBTCONSOLIDATION,12.93,0.17,7,577,Yes,0
LN40727,25,male,Master,45217,4,RENT,2933,MEDICAL,11.48,0.06,4,663,Yes,0
LN40728,25,male,Bachelor,48239,0,RENT,4455,MEDICAL,12.73,0.09,4,550,No,0
LN40729,27,female,Bachelor,62625,7,RENT,6000,MEDICAL,7.02,0.1,5,685,No,0
LN40730,38,male,High School,56390,10,MORTGAGE,4999,EDUCATION,10.77,0.09,15,571,No,0
LN40731,28,male,Master,116621,5,MORTGAGE,11100,HOMEIMPROVEMENT,8.09,0.1,8,606,Yes,0
LN40732,30,male,Bachelor,51374,6,RENT,5000,MEDICAL,14.96,0.1,7,659,Yes,0
LN40733,24,male,Master,60003,0,MORTGAGE,2400,EDUCATION,7.61,0.04,4,690,No,0
LN40734,25,male,Bachelor,42970,6,RENT,5000,MEDICAL,11.71,0.12,2,692,Yes,0
LN40735,32,female,Associate,65982,10,MORTGAGE,13000,HOMEIMPROVEMENT,12.53,0.2,10,645,Yes,0
LN40736,27,male,Bachelor,157234,2,MORTGAGE,15000,MEDICAL,6.59,0.1,7,665,Yes,0
LN40737,28,male,High School,147957,4,MORTGAGE,19659,PERSONAL,13.31,0.13,6,509,Yes,0
LN40738,24,male,High School,65654,0,MORTGAGE,2500,PERSONAL,15.97,0.04,2,554,Yes,0
LN40739,24,female,Bachelor,30920,4,RENT,2500,DEBTCONSOLIDATION,7.42,0.08,3,492,Yes,0
LN40740,25,male,Bachelor,144554,1,MORTGAGE,15000,DEBTCONSOLIDATION,12.59,0.1,4,662,Yes,0
LN40741,31,female,Associate,173479,9,MORTGAGE,19671,DEBTCONSOLIDATION,11.6,0.11,8,641,Yes,0
LN40742,30,female,Bachelor,116038,8,RENT,17071,PERSONAL,10.77,0.15,9,512,Yes,0
LN40743,35,male,Bachelor,141458,13,RENT,20149,VENTURE,8.73,0.14,8,672,No,0
LN40744,29,female,Master,115025,6,MORTGAGE,4000,MEDICAL,6.58,0.03,7,647,No,0
LN40745,25,female,High School,48213,5,RENT,7124,EDUCATION,14.24,0.15,6,640,Yes,0
LN40746,26,female,High School,53656,3,RENT,4000,VENTURE,14.06,0.07,4,649,No,0
LN40747,25,female,Bachelor,73027,6,MORTGAGE,10000,VENTURE,10.18,0.14,4,521,Yes,0
LN40748,30,female,High School,61234,9,MORTGAGE,5000,MEDICAL,10.98,0.08,8,686,No,0
LN40749,22,male,Master,70844,0,RENT,10000,EDUCATION,8.8,0.14,4,666,Yes,0
LN40750,26,male,Associate,217037,1,MORTGAGE,14493,MEDICAL,10.21,0.07,3,650,No,0
LN40751,35,male,Bachelor,74233,10,MORTGAGE,11883,PERSONAL,8.84,0.16,10,651,Yes,0
LN40752,23,female,Bachelor,90794,0,MORTGAGE,11000,MEDICAL,5.47,0.12,3,677,No,0
LN40753,29,female,Master,32380,4,RENT,7000,MEDICAL,10.06,0.22,8,685,Yes,0
LN40754,23,female,High School,15110,1,RENT,1000,DEBTCONSOLIDATION,14.5,0.07,4,632,Yes,0
LN40755,28,female,Master,124620,5,MORTGAGE,8818,MEDICAL,7.52,0.07,8,573,Yes,0
LN40756,25,female,High School,52355,0,RENT,10000,DEBTCONSOLIDATION,6.95,0.19,3,620,Yes,0
LN40757,22,female,Bachelor,51036,1,RENT,5000,MEDICAL,9.13,0.1,3,669,No,0
LN40758,24,female,Associate,115840,2,MORTGAGE,10000,HOMEIMPROVEMENT,6.93,0.09,3,642,No,0
LN40759,23,female,Associate,60621,0,RENT,10000,EDUCATION,11.71,0.16,3,646,No,0
LN40760,35,male,Associate,76748,10,RENT,6248,DEBTCONSOLIDATION,7.9,0.08,12,595,Yes,0
LN40761,23,female,High School,92271,1,RENT,15000,DEBTCONSOLIDATION,10.75,0.16,4,630,No,0
LN40762,27,female,Bachelor,103087,4,MORTGAGE,24000,MEDICAL,11.43,0.23,10,652,Yes,0
LN40763,23,male,Associate,54964,2,RENT,2000,EDUCATION,8.13,0.04,3,643,Yes,0
LN40764,37,female,High School,103903,18,RENT,6000,EDUCATION,7.11,0.06,17,687,No,0
LN40765,38,male,Associate,67074,16,MORTGAGE,12000,DEBTCONSOLIDATION,9.82,0.18,14,702,No,0
LN40766,28,female,Master,69439,4,MORTGAGE,4000,EDUCATION,7.84,0.06,7,723,No,0
LN40767,25,female,Associate,104174,1,MORTGAGE,10000,EDUCATION,12.98,0.1,4,539,Yes,0
LN40768,26,female,High School,67059,0,MORTGAGE,5000,VENTURE,6.99,0.07,5,636,Yes,0
LN40769,29,female,High School,77875,4,MORTGAGE,7039,MEDICAL,7.47,0.09,7,643,No,0
LN40770,23,female,High School,157061,2,MORTGAGE,25000,HOMEIMPROVEMENT,11.83,0.16,3,589,Yes,0
LN40771,23,male,Bachelor,82742,1,MORTGAGE,10000,PERSONAL,10.04,0.12,4,648,Yes,0
LN40772,27,male,High School,90711,4,RENT,20000,MEDICAL,10.82,0.22,6,539,Yes,0
LN40773,24,male,Master,144951,4,MORTGAGE,14000,EDUCATION,10.17,0.1,4,570,Yes,0
LN40774,27,female,Associate,46835,4,RENT,6000,DEBTCONSOLIDATION,10.29,0.13,7,668,No,0
LN40775,24,male,High School,129272,0,MORTGAGE,24226,HOMEIMPROVEMENT,12.34,0.19,4,648,Yes,0
LN40776,21,male,Associate,42859,1,RENT,7000,MEDICAL,12.98,0.16,3,581,No,0
LN40777,32,male,Bachelor,44314,8,RENT,4800,VENTURE,11.86,0.11,12,554,Yes,0
LN40778,31,female,Bachelor,83655,11,RENT,3710,MEDICAL,11.79,0.04,10,651,Yes,0
LN40779,26,female,Master,51309,3,RENT,11500,VENTURE,10.17,0.22,4,717,No,0
LN40780,28,male,Associate,173634,4,MORTGAGE,5488,MEDICAL,19.06,0.03,6,664,Yes,0
LN40781,30,female,Associate,174809,7,MORTGAGE,6138,PERSONAL,10.64,0.04,8,670,No,0
LN40782,36,female,High School,62431,14,RENT,6439,EDUCATION,14.99,0.1,13,684,No,0
LN40783,27,male,High School,64388,4,RENT,10000,MEDICAL,10.3,0.16,5,615,No,0
LN40784,38,male,Associate,61130,13,RENT,4000,VENTURE,9.42,0.07,9,685,Yes,0
LN40785,27,female,High School,63201,7,RENT,10000,MEDICAL,13.11,0.16,5,598,Yes,0
LN40786,37,male,High School,41614,16,RENT,5995,MEDICAL,13.51,0.14,16,627,No,0
LN40787,27,male,Bachelor,102282,6,RENT,12000,PERSONAL,13.16,0.12,5,668,No,0
LN40788,29,male,High School,109062,3,MORTGAGE,10000,HOMEIMPROVEMENT,8.83,0.09,7,696,Yes,0
LN40789,25,male,High School,24430,0,RENT,1943,MEDICAL,10.83,0.08,4,625,Yes,0
LN40790,26,male,Bachelor,144981,3,MORTGAGE,5745,HOMEIMPROVEMENT,6.98,0.04,4,586,Yes,0
LN40791,26,male,Bachelor,74484,0,RENT,17000,HOMEIMPROVEMENT,6.03,0.23,6,685,Yes,0
LN40792,26,male,Associate,49641,3,MORTGAGE,6000,VENTURE,9.32,0.12,6,688,No,0
LN40793,44,female,High School,145476,18,MORTGAGE,17571,EDUCATION,9.83,0.12,15,689,Yes,0
LN40794,24,female,Bachelor,103074,0,MORTGAGE,25000,MEDICAL,10.58,0.24,4,680,Yes,0
LN40795,29,male,Doctorate,37244,4,OWN,5000,VENTURE,9.29,0.13,5,708,Yes,0
LN40796,24,male,Master,40517,0,RENT,4000,DEBTCONSOLIDATION,11.35,0.1,3,686,Yes,0
LN40797,26,female,High School,27133,4,OWN,7504,MEDICAL,10.96,0.28,3,559,Yes,0
LN40798,24,male,Master,48957,0,RENT,7500,PERSONAL,5.97,0.15,4,626,Yes,0
LN40799,39,male,Associate,38309,17,RENT,6400,EDUCATION,11.49,0.17,16,560,Yes,0
LN40800,28,female,High School,60925,3,RENT,10768,VENTURE,13.48,0.18,5,602,No,0
LN40801,22,male,Associate,52858,1,RENT,6000,VENTURE,7.67,0.11,4,539,Yes,0
LN40802,29,male,High School,103438,4,RENT,6000,DEBTCONSOLIDATION,9.28,0.06,8,644,No,0
LN40803,26,male,Associate,57073,4,RENT,8000,EDUCATION,10.18,0.14,4,655,Yes,0
LN40804,30,female,High School,72818,8,MORTGAGE,15000,EDUCATION,13.55,0.21,9,630,No,0
LN40805,27,male,High School,126066,3,MORTGAGE,12800,PERSONAL,8.18,0.1,5,610,Yes,0
LN40806,26,male,Bachelor,181632,3,MORTGAGE,5931,EDUCATION,9.03,0.03,4,656,No,0
LN40807,31,male,Bachelor,265772,7,MORTGAGE,14182,DEBTCONSOLIDATION,15.97,0.05,7,693,No,0
LN40808,29,female,Bachelor,31184,5,RENT,3000,DEBTCONSOLIDATION,13.24,0.1,8,610,Yes,0
LN40809,30,male,Master,106537,6,MORTGAGE,13339,VENTURE,12.06,0.13,7,625,Yes,0
LN40810,23,male,Associate,28370,0,OWN,4800,DEBTCONSOLIDATION,8.7,0.17,4,627,Yes,0
LN40811,26,female,Bachelor,36971,4,RENT,7500,EDUCATION,11.13,0.2,4,547,Yes,0
LN40812,27,male,Associate,95961,4,MORTGAGE,4875,EDUCATION,9.13,0.05,6,623,Yes,0
LN40813,24,female,Associate,54962,3,RENT,10000,EDUCATION,6.32,0.18,4,574,Yes,0
LN40814,34,female,Associate,60785,11,RENT,4000,DEBTCONSOLIDATION,12.77,0.07,6,563,Yes,0
LN40815,30,male,High School,109133,7,MORTGAGE,15000,DEBTCONSOLIDATION,14.45,0.14,7,585,Yes,0
LN40816,30,female,Master,69616,9,RENT,15000,PERSONAL,7.75,0.22,7,656,Yes,0
LN40817,27,male,Bachelor,106668,3,MORTGAGE,6000,MEDICAL,9.99,0.06,4,584,Yes,0
LN40818,35,female,Bachelor,90936,12,RENT,6500,HOMEIMPROVEMENT,9.15,0.07,9,639,Yes,0
LN40819,23,female,High School,58128,0,RENT,8000,VENTURE,12.24,0.14,3,657,No,0
LN40820,25,male,Associate,44657,0,MORTGAGE,5600,VENTURE,8.79,0.13,3,629,Yes,0
LN40821,38,male,High School,116074,13,OWN,10000,VENTURE,19.06,0.09,14,579,Yes,0
LN40822,28,male,Bachelor,78915,8,MORTGAGE,6019,VENTURE,7.38,0.08,10,669,No,0
LN40823,27,female,Bachelor,61277,6,RENT,12000,VENTURE,10.83,0.2,6,545,Yes,0
LN40824,24,male,Associate,60811,3,RENT,15000,VENTURE,12.55,0.25,2,548,Yes,0
LN40825,32,female,Bachelor,44205,10,RENT,7000,MEDICAL,7.11,0.16,7,696,Yes,0
LN40826,23,male,High School,76732,0,RENT,3720,EDUCATION,6.69,0.05,4,553,Yes,0
LN40827,27,female,Associate,31700,4,RENT,3000,MEDICAL,10.64,0.09,8,628,No,0
LN40828,31,male,Master,363682,7,MORTGAGE,35000,DEBTCONSOLIDATION,13.81,0.1,10,716,Yes,0
LN40829,22,female,Bachelor,51447,0,RENT,3000,MEDICAL,8.61,0.06,2,649,Yes,0
LN40830,25,female,Bachelor,67579,4,MORTGAGE,15000,EDUCATION,13.82,0.22,3,646,No,0
LN40831,24,female,Bachelor,216777,3,MORTGAGE,4910,VENTURE,9.41,0.02,2,545,Yes,0
LN40832,23,male,Bachelor,78924,1,RENT,3000,MEDICAL,10.63,0.04,3,663,No,0
LN40833,38,male,High School,89914,18,MORTGAGE,18000,EDUCATION,12.81,0.2,15,704,No,0
LN40834,26,male,High School,72261,1,RENT,9000,EDUCATION,6.3,0.12,7,628,No,0
LN40835,32,male,Associate,120013,6,MORTGAGE,8000,EDUCATION,12.39,0.07,9,599,No,0
LN40836,34,male,Bachelor,48927,12,RENT,5000,VENTURE,12.53,0.1,9,572,Yes,0
LN40837,23,male,Associate,54805,1,RENT,10333,VENTURE,11.92,0.19,5,674,No,0
LN40838,27,male,Master,241051,3,MORTGAGE,2538,PERSONAL,13.16,0.01,3,591,Yes,0
LN40839,26,male,High School,76734,4,MORTGAGE,7037,PERSONAL,13.56,0.09,3,652,No,0
LN40840,28,female,Bachelor,100013,2,MORTGAGE,11070,MEDICAL,8.5,0.11,7,636,Yes,0
LN40841,27,male,Master,26749,5,MORTGAGE,1544,MEDICAL,13.11,0.06,7,689,Yes,0
LN40842,25,male,Bachelor,102203,1,RENT,6484,VENTURE,11.56,0.06,4,675,Yes,0
LN40843,31,male,High School,95845,10,MORTGAGE,15000,VENTURE,11.08,0.16,8,684,Yes,0
LN40844,31,female,Master,64565,5,RENT,6895,VENTURE,11.45,0.11,7,679,No,0
LN40845,27,male,High School,48893,1,RENT,10000,EDUCATION,12.31,0.2,5,578,Yes,0
LN40846,29,female,Bachelor,36877,5,RENT,6000,VENTURE,8.57,0.16,10,669,Yes,0
LN40847,24,male,High School,94783,2,MORTGAGE,14320,EDUCATION,10.3,0.15,6,590,Yes,0
LN40848,23,male,Master,144858,0,MORTGAGE,6000,VENTURE,7.88,0.04,3,568,No,0
LN40849,24,female,Bachelor,35886,1,OWN,6053,MEDICAL,9.16,0.17,2,678,No,0
LN40850,25,male,Bachelor,52728,1,RENT,7940,VENTURE,7.27,0.15,4,703,Yes,0
LN40851,29,male,Bachelor,180980,3,MORTGAGE,24000,VENTURE,10.94,0.13,5,640,Yes,0
LN40852,29,male,Master,56253,6,RENT,12000,MEDICAL,10.86,0.21,10,661,No,0
LN40853,23,female,Associate,96969,2,RENT,20000,VENTURE,14.3,0.21,4,608,Yes,0
LN40854,22,male,High School,48660,0,MORTGAGE,2500,MEDICAL,12.76,0.05,2,670,No,0
LN40855,25,male,High School,75255,0,RENT,12000,PERSONAL,8.47,0.16,4,587,No,0
LN40856,22,male,Associate,64564,0,MORTGAGE,8000,EDUCATION,16.11,0.12,4,615,No,0
LN40857,37,female,Associate,290741,12,MORTGAGE,9589,MEDICAL,10.6,0.03,10,685,Yes,0
LN40858,25,female,Master,73045,1,RENT,8400,VENTURE,6.66,0.11,3,579,Yes,0
LN40859,31,male,High School,76162,7,MORTGAGE,8000,HOMEIMPROVEMENT,7.93,0.11,9,638,No,0
LN40860,24,male,Bachelor,57231,0,RENT,6000,MEDICAL,7.38,0.1,2,638,No,0
LN40861,24,female,High School,73143,3,MORTGAGE,2800,EDUCATION,9.78,0.04,4,535,Yes,0
